timestamp,confidence,absolute_time_from_start,cpu_utility,detection_boxes,model_processing_time,image_processing_time,utility,model
2024-11-23T11:36:51.878869,0.8823561668395996,480.2956583499909,16.6,1,0.3154604434967041,0.9679365158081056,0.9251463413238524,yolov5l
2024-11-23T12:51:25.952184,0.9352495670318604,2.222250699996948,73.0,1,0.2076599597930908,2.784953355789185,-0.4248518943786621,yolov5n
2024-11-23T12:51:26.218674,0.805846631526947,2.488743305206299,70.9,1,0.2638351917266845,3.042858839035034,-0.6185061037540436,yolov5n
2024-11-23T12:51:28.306052,0.7403842210769653,4.576115846633911,78.4,1,0.0233533382415771,4.90024995803833,-1.5799328684806824,yolov5n
2024-11-23T12:51:29.093794,0.8156375885009766,5.36385703086853,75.0,1,0.0230612754821777,5.544430494308472,-1.864396452903748,yolov5n
2024-11-23T12:51:30.052671,0.6908993721008301,6.322739124298096,33.4,1,0.1673874855041504,6.325419664382935,-2.317260146141052,yolov5n
2024-11-23T12:51:31.131681,0.8916024565696716,7.401750802993774,30.8,1,0.2023036479949951,7.224375486373901,-2.666386514902115,yolov5n
2024-11-23T12:51:32.199015,0.6073655486106873,8.46907925605774,42.6,1,0.054833173751831,8.00758957862854,-3.2001120150089264,yolov5n
2024-11-23T12:51:33.201993,0.8380775451660156,9.472059488296509,33.0,1,0.1016104221343994,8.820237398147583,-3.491079926490784,yolov5n
2024-11-23T12:51:34.303075,0.7272309064865112,10.573134899139404,36.4,1,0.2438728809356689,9.698254585266112,-3.985511839389801,yolov5n
2024-11-23T12:51:36.514461,0.6877122521400452,12.7845299243927,37.9,1,0.0341484546661376,11.306931734085085,-4.809609740972519,yolov5n
2024-11-23T12:51:37.277219,0.3673117160797119,13.54728388786316,57.4,1,0.0220053195953369,11.79697322845459,-5.464830756187439,yolov5s
2024-11-23T12:51:38.032963,0.776301920413971,14.303033351898192,29.2,1,0.2498476505279541,12.423781156539915,-5.323739618062973,yolov5s
2024-11-23T12:51:39.573340,0.9147340655326844,15.843392133712769,29.8,1,1.4110195636749268,13.82059383392334,-5.952929884195328,yolov5s
2024-11-23T12:51:40.389612,0.8361693620681763,16.659676790237427,43.9,1,0.1251301765441894,14.367101430892944,-6.265466034412384,yolov5s
2024-11-23T12:51:41.633027,0.9326618909835817,17.90309476852417,27.7,1,0.2075917720794677,15.326334238052368,-6.696836173534393,yolov5s
2024-11-23T12:51:42.399705,0.9012591242790222,18.669774293899536,27.2,1,0.2668945789337158,15.958682775497437,-7.028711825609207,yolov5s
2024-11-23T12:51:43.127531,0.4872008264064789,19.3975989818573,26.1,1,0.2384233474731445,16.519810438156128,-7.766304805874824,yolov5m
2024-11-23T12:51:45.329086,0.8843490481376648,21.59915423393249,34.1,1,0.3529977798461914,18.50901174545288,-8.312331348657608,yolov5m
2024-11-23T12:51:46.498710,0.9487540125846864,22.76877760887146,51.1,1,0.1521947383880615,19.34158992767334,-8.696417957544327,yolov5m
2024-11-23T12:51:47.744024,0.929515540599823,24.01408743858337,42.1,1,0.3831925392150879,20.40149974822998,-9.23599210381508,yolov5l
2024-11-23T12:51:48.732234,0.93952476978302,25.002299308776852,52.9,1,0.3671445846557617,21.22045087814331,-9.640463054180143,yolov5l
2024-11-23T12:51:49.482896,0.7121772766113281,25.752959489822388,43.1,1,0.365380048751831,21.91395783424377,-10.100890278816223,yolov5l
2024-11-23T12:51:50.709104,0.9519989490509032,26.97917079925537,46.0,1,0.332618236541748,22.891268968582157,-10.469635009765623,yolov5l
2024-11-23T12:51:51.904648,0.430827260017395,28.17471742630005,31.8,1,0.443385362625122,23.95820116996765,-11.513686954975128,yolov5l
2024-11-23T12:51:53.746099,0.9389832615852356,30.01616787910461,41.3,1,0.3496437072753906,25.400797843933105,-11.730907291173937,yolov5l
2024-11-23T12:51:54.371466,0.9320529699325562,30.641535758972168,37.5,1,0.3969771862030029,25.9497230052948,-12.008835017681122,yolov5l
2024-11-23T12:51:55.750945,0.95145982503891,32.021010398864746,58.6,2,0.3231029510498047,27.05157971382141,-12.55005994439125,yolov5l
2024-11-23T12:51:56.461273,0.9337055683135986,32.73133897781372,65.5,1,0.2613668441772461,27.672237634658813,-12.869266033172607,yolov5l
2024-11-23T12:51:57.785461,0.9510576128959656,34.05552959442139,36.3,1,0.3897297382354736,28.804604053497314,-13.426773220300674,yolov5l
2024-11-23T12:51:59.133280,0.8016625046730042,35.403348445892334,42.9,3,0.3499221801757812,29.867515563964844,-14.03292652964592,yolov5l
2024-11-23T12:51:59.351720,0.93975430727005,35.62178683280945,67.3,1,0.202519416809082,29.98584198951721,-14.02304384112358,yolov5l
2024-11-23T12:52:00.699928,0.8153891563415527,36.96999645233154,35.2,1,0.4490988254547119,31.16838788986206,-14.676499366760254,yolov5l
2024-11-23T12:52:01.728689,0.8069438338279724,37.9987530708313,47.7,1,0.271916389465332,31.886562824249268,-15.039809495210648,yolov5l
2024-11-23T12:52:02.995405,0.9284241199493408,39.26547455787659,47.0,1,0.4432320594787597,32.971778869628906,-15.521677374839784,yolov5l
2024-11-23T12:52:04.154113,0.8944384455680847,40.424177408218384,50.4,1,0.3525328636169433,33.984145164489746,-16.04485335946083,yolov5l
2024-11-23T12:52:05.067424,0.9348580837249756,41.33749341964722,32.1,1,0.5828521251678467,34.84805345535278,-16.456597685813904,yolov5l
2024-11-23T12:52:06.054894,0.9528285264968872,42.324958086013794,41.3,1,0.4399003982543945,35.61286926269531,-16.830020368099213,yolov5l
2024-11-23T12:52:06.973728,0.8954994082450867,43.2437961101532,43.3,1,0.3326725959777832,36.39965415000916,-17.252077370882034,yolov5l
2024-11-23T12:52:08.605614,0.9689022302627563,44.87568092346192,57.8,1,0.1798272132873535,37.58872199058533,-17.809909880161285,yolov5l
2024-11-23T12:52:10.129885,0.9667591452598572,46.39995360374451,66.1,1,0.1718130111694336,38.88884496688843,-18.461042910814285,yolov5l
2024-11-23T12:52:11.269774,0.958872616291046,47.539841413497925,39.8,1,0.3889060020446777,39.87004065513611,-18.95558401942253,yolov5l
2024-11-23T12:52:12.050477,0.8125699162483215,48.320544719696045,36.2,1,0.4591867923736572,40.58038115501404,-19.38390561938286,yolov5l
2024-11-23T12:52:13.268220,0.8645921945571899,49.53828549385071,33.7,1,0.4553091526031494,41.53199291229248,-19.833700358867645,yolov5l
2024-11-23T12:52:14.153623,0.9430575370788574,50.42368769645691,46.6,1,0.3213949203491211,42.218017578125,-20.13748002052307,yolov5l
2024-11-23T12:52:15.437163,0.7542124092578888,51.70723080635071,46.6,2,0.2647666931152344,43.26991224288941,-20.75784991681576,yolov5l
2024-11-23T12:52:17.398787,0.8625431060791016,53.66884994506836,37.3,1,0.4366066455841064,44.93888473510742,-21.53817081451416,yolov5l
2024-11-23T12:52:18.499767,0.9444255828857422,54.76983451843262,58.1,1,0.2302889823913574,45.739373207092285,-21.89747381210327,yolov5l
2024-11-23T12:52:19.422368,0.7397236526012421,55.69243597984314,38.4,2,0.2473118305206298,46.63284850120544,-22.4465624243021,yolov5l
2024-11-23T12:52:20.345624,0.5731321722269058,56.6156907081604,59.6,2,0.1700711250305175,47.19560933113098,-22.81123857945204,yolov5l
2024-11-23T12:52:21.518900,0.8944581747055054,57.7889678478241,47.4,1,0.3203291893005371,48.19102144241333,-23.148281633853912,yolov5l
2024-11-23T12:52:21.828011,0.926601231098175,58.0980806350708,53.8,1,0.2738842964172363,48.48353219032288,-23.27846547961235,yolov5l
2024-11-23T12:52:23.468338,0.41187784075737,59.73840260505676,45.3,2,0.3286230564117431,49.85435509681702,-24.471238628029823,yolov5l
2024-11-23T12:52:25.121969,0.9584879279136658,61.3920373916626,31.0,1,0.5901584625244141,51.247132539749146,-24.64432230591774,yolov5l
2024-11-23T12:52:26.635002,0.7515075206756592,62.90506529808045,55.3,2,0.2365829944610595,52.478328227996826,-25.363410353660583,yolov5l
2024-11-23T12:52:27.182447,0.8645741939544678,63.452513217926025,40.1,1,0.4104418754577636,52.99933123588562,-25.567378520965576,yolov5l
2024-11-23T12:52:28.255224,0.4586067497730255,64.52528762817383,42.3,2,0.2400002479553222,53.88355255126953,-26.462472900748253,yolov5l
2024-11-23T12:52:29.249349,0.943925678730011,65.51941442489624,40.0,1,0.321476936340332,54.673663854599,-26.36486908793449,yolov5l
2024-11-23T12:52:30.565991,0.9137630462646484,66.83605575561523,35.8,1,0.4033827781677246,55.74148321151733,-26.913860082626343,yolov5l
