image,timestamp,input_rate,confidence,absolute_time_from_start,cpu_utility,detection_boxes,model_processing_time,image_processing_time,utility,model
2,2024-12-02T12:32:05.285104,1,0.762774924437205,1.8487606048583984,39.7,3,0.2632882595062256,0.4976165294647217,0.6301957269509633,yolov5m
2,2024-12-02T12:32:05.285104,1,0.762774924437205,1.8487606048583984,39.7,3,0.2632882595062256,0.4976165294647217,0.6301957269509633,yolov5m
3,2024-12-02T12:32:08.251902,1,0.6566569209098816,4.815570831298828,23.0,1,0.4810624122619629,1.4514424800872805,0.1026072204113006,yolov5m
4,2024-12-02T12:32:09.551483,1,0.6270825266838074,6.115146160125732,24.3,1,0.1769666671752929,0.7698154449462891,0.6984489858150482,yolov5m
4,2024-12-02T12:32:09.551483,1,0.6270825266838074,6.115146160125732,24.3,1,0.1769666671752929,0.7698154449462891,0.6984489858150482,yolov5m
4,2024-12-02T12:32:09.551483,1,0.6270825266838074,6.115146160125732,24.3,1,0.1769666671752929,0.7698154449462891,0.6984489858150482,yolov5m
5,2024-12-02T12:32:11.846822,1,0.8843490481376648,8.410489082336426,22.9,1,0.3492918014526367,1.0579280853271484,0.4132104814052582,yolov5n
7,2024-12-02T12:32:14.820345,1,0.8030003905296326,11.384012937545776,19.6,1,0.0259492397308349,0.0372331142425537,0.3701167523860931,yolov5n
7,2024-12-02T12:32:14.820345,1,0.8030003905296326,11.384012937545776,19.6,1,0.0259492397308349,0.0372331142425537,0.3701167523860931,yolov5n
7,2024-12-02T12:32:14.820345,1,0.8030003905296326,11.384012937545776,19.6,1,0.0259492397308349,0.0372331142425537,0.3701167523860931,yolov5n
8,2024-12-02T12:32:17.601004,1,0.8917629718780518,14.16467022895813,16.6,1,0.1520953178405761,0.8103718757629395,0.8510674238204956,yolov5n
8,2024-12-02T12:32:17.601004,1,0.8917629718780518,14.16467022895813,16.6,1,0.1520953178405761,0.8103718757629395,0.8510674238204956,yolov5n
8,2024-12-02T12:32:17.601004,1,0.8917629718780518,14.16467022895813,16.6,1,0.1520953178405761,0.8103718757629395,0.8510674238204956,yolov5n
9,2024-12-02T12:32:20.156847,1,0.5855867862701416,16.720512628555298,19.2,2,0.333815336227417,1.3466730117797852,0.1194568872451782,yolov5n
9,2024-12-02T12:32:20.156847,1,0.5855867862701416,16.720512628555298,19.2,2,0.333815336227417,1.3466730117797852,0.1194568872451782,yolov5n
11,2024-12-02T12:32:23.474898,1,0.8364481329917908,20.038559436798096,17.4,1,0.0862464904785156,0.6861810684204102,0.7613146007061005,yolov5n
12,2024-12-02T12:32:24.835648,1,0.4160076081752777,21.39931035041809,15.4,1,0.029435396194458,0.0476391315460205,-0.0681766301393509,yolov5n
12,2024-12-02T12:32:24.835648,1,0.4160076081752777,21.39931035041809,15.4,1,0.029435396194458,0.0476391315460205,-0.0681766301393509,yolov5n
12,2024-12-02T12:32:24.835648,1,0.4160076081752777,21.39931035041809,15.4,1,0.029435396194458,0.0476391315460205,-0.0681766301393509,yolov5x
12,2024-12-02T12:32:24.835648,1,0.4160076081752777,21.39931035041809,15.4,1,0.029435396194458,0.0476391315460205,-0.0681766301393509,yolov5x
12,2024-12-02T12:32:24.835648,1,0.4160076081752777,21.39931035041809,15.4,1,0.029435396194458,0.0476391315460205,-0.0681766301393509,yolov5x
12,2024-12-02T12:32:24.835648,1,0.4160076081752777,21.39931035041809,15.4,1,0.029435396194458,0.0476391315460205,-0.0681766301393509,yolov5x
13,2024-12-02T12:32:29.973898,1,0.7318993806838989,26.537556409835812,26.9,2,2.3434557914733887,3.1723413467407227,-0.7202209830284119,yolov5x
14,2024-12-02T12:32:30.810097,1,0.9640949964523317,27.373766899108887,41.1,1,0.5561954975128174,2.006239414215088,-0.0210722088813781,yolov5x
15,2024-12-02T12:32:32.032830,1,0.9436438679695128,28.596493244171143,32.9,1,0.5380802154541016,1.2308824062347412,0.3563807308673858,yolov5x
15,2024-12-02T12:32:32.032830,1,0.9436438679695128,28.596493244171143,32.9,1,0.5380802154541016,1.2308824062347412,0.3563807308673858,yolov5x
15,2024-12-02T12:32:32.032830,1,0.9436438679695128,28.596493244171143,32.9,1,0.5380802154541016,1.2308824062347412,0.3563807308673858,yolov5x
15,2024-12-02T12:32:32.032830,1,0.9436438679695128,28.596493244171143,32.9,1,0.5380802154541016,1.2308824062347412,0.3563807308673858,yolov5x
17,2024-12-02T12:32:36.756390,1,0.6658167541027069,33.32005715370178,42.7,2,0.5344934463500977,1.9586412906646729,-0.1464122682809829,yolov5x
17,2024-12-02T12:32:36.756390,1,0.6658167541027069,33.32005715370178,42.7,2,0.5344934463500977,1.9586412906646729,-0.1464122682809829,yolov5x
18,2024-12-02T12:32:37.975396,1,0.8749606907367706,34.53906536102295,32.7,2,0.5382862091064453,1.1775026321411133,0.3487290292978287,yolov5x
19,2024-12-02T12:32:39.035083,1,0.951193869113922,35.598750829696655,23.0,1,0.1973309516906738,0.2400946617126464,0.5956442654132843,yolov5x
20,2024-12-02T12:32:41.927653,1,0.9717878699302672,38.49131464958191,20.5,1,0.5475692749023438,1.130177021026611,0.420805424451828,yolov5x
20,2024-12-02T12:32:41.927653,1,0.9717878699302672,38.49131464958191,20.5,1,0.5475692749023438,1.130177021026611,0.420805424451828,yolov5x
21,2024-12-02T12:32:43.834637,1,0.9589051008224488,40.39830636978149,24.9,1,0.4576685428619385,1.03615140914917,0.4613768458366394,yolov5x
21,2024-12-02T12:32:43.834637,1,0.9589051008224488,40.39830636978149,24.9,1,0.4576685428619385,1.03615140914917,0.4613768458366394,yolov5x
