timestamp,confidence,absolute_time_from_start,cpu_utility,detection_boxes,model_processing_time,image_processing_time,utility,model
2024-11-22T01:49:43.249912,0.9529988765716552,12.17386245727539,36.0,1,12.17270016670227,12.21517825126648,-5.131089687347412,yolov5l
2024-11-22T01:49:43.249912,0.9529988765716552,12.17386245727539,36.0,1,12.17270016670227,12.21517825126648,-5.131089687347412,yolov5l
2024-11-22T01:49:43.249912,0.9529988765716552,12.17386245727539,36.0,1,12.17270016670227,12.21517825126648,-5.131089687347412,yolov5l
2024-11-22T01:49:53.871945,0.9630195498466492,22.79589080810547,91.6,1,10.616660594940186,22.827983617782596,-10.432482033967972,yolov5l
2024-11-22T01:49:53.871945,0.9630195498466492,22.79589080810547,91.6,1,10.616660594940186,22.827983617782596,-10.432482033967972,yolov5l
2024-11-22T01:49:59.253523,0.9493473768234252,28.177478790283203,99.8,1,5.359080076217651,28.206908702850345,-13.128780663013458,yolov5l
2024-11-22T01:50:01.910687,0.8818421363830566,30.83464193344116,100.0,1,2.6526756286621094,30.85685539245605,-14.4875066280365,yolov5l
2024-11-22T01:50:01.910687,0.8818421363830566,30.83464193344116,100.0,1,2.6526756286621094,30.85685539245605,-14.4875066280365,yolov5l
2024-11-22T01:50:07.345839,0.9192537665367126,36.2697958946228,100.0,1,5.432276964187622,36.29097247123718,-17.185859352350235,yolov5l
2024-11-22T01:50:10.986608,0.9252449870109558,39.910564661026,99.8,1,3.6246280670166016,39.92929530143738,-19.00202515721321,yolov5l
2024-11-22T01:50:14.809459,0.6100749969482422,43.73342227935791,100.0,1,3.8192906379699703,43.74642181396485,-21.0681734085083,yolov5l
2024-11-22T01:50:14.809459,0.6100749969482422,43.73342227935791,100.0,1,3.8192906379699703,43.74642181396485,-21.0681734085083,yolov5l
2024-11-22T01:50:20.539095,0.9422473907470704,49.46305561065674,100.0,1,5.72645378112793,49.47499918937683,-23.76637589931488,yolov5l
2024-11-22T01:50:20.539095,0.9422473907470704,49.46305561065674,100.0,1,5.72645378112793,49.47499918937683,-23.76637589931488,yolov5l
2024-11-22T01:50:26.234219,0.91762375831604,55.158180713653564,99.9,1,5.684472799301148,55.16897177696228,-26.62567400932312,yolov5l
2024-11-22T01:50:26.234219,0.91762375831604,55.158180713653564,99.9,1,5.684472799301148,55.16897177696228,-26.62567400932312,yolov5l
2024-11-22T01:50:32.113599,0.8943739533424377,61.037553787231445,99.9,1,5.8718101978302,61.04418921470642,-29.57490763068199,yolov5l
2024-11-22T01:50:37.677639,0.7973268032073975,66.60159826278687,100.0,2,5.559642791748047,66.60711121559143,-32.40489220619202,yolov5l
2024-11-22T01:50:37.677639,0.7973268032073975,66.60159826278687,100.0,2,5.559642791748047,66.60711121559143,-32.40489220619202,yolov5l
2024-11-22T01:50:43.146970,0.9352495670318604,72.0709285736084,100.0,1,5.466162443161011,72.07528734207153,-35.07001888751984,yolov5l
2024-11-22T01:50:43.146970,0.9352495670318604,72.0709285736084,100.0,1,5.466162443161011,72.07528734207153,-35.07001888751984,yolov5l
2024-11-22T01:50:48.792659,0.9356344938278198,77.71661972999573,99.6,1,5.620968580245972,77.71821713447571,-37.89129132032394,yolov5l
2024-11-22T01:50:48.792659,0.9356344938278198,77.71661972999573,99.6,1,5.620968580245972,77.71821713447571,-37.89129132032394,yolov5l
2024-11-22T01:50:54.898804,0.6768898218870163,83.82276558876038,97.1,2,5.962367296218872,83.8088173866272,-41.06596378237009,yolov5l
2024-11-22T01:50:54.898804,0.6768898218870163,83.82276558876038,97.1,2,5.962367296218872,83.8088173866272,-41.06596378237009,yolov5l
2024-11-22T01:51:00.517509,0.9309427738189696,89.44146203994751,99.9,1,5.600733280181885,86.4534957408905,-42.26127648353577,yolov5l
2024-11-22T01:51:06.199001,0.8710085153579712,95.12296223640442,100.0,1,5.674031496047974,89.13386607170105,-43.63142877817154,yolov5l
2024-11-22T01:51:06.199001,0.8710085153579712,95.12296223640442,100.0,1,5.674031496047974,89.13386607170105,-43.63142877817154,yolov5l
2024-11-22T01:51:09.717556,0.854866623878479,98.64151549339294,95.6,1,3.4266271591186523,89.64448237419128,-43.8948078751564,yolov5l
2024-11-22T01:51:14.935353,0.8847364485263824,103.85931038856506,99.9,2,5.201904058456421,91.8665487766266,-44.9909061640501,yolov5l
2024-11-22T01:51:14.935353,0.8847364485263824,103.85931038856506,99.9,2,5.201904058456421,91.8665487766266,-44.9909061640501,yolov5l
2024-11-22T01:51:20.844875,0.7397236526012421,109.76883459091188,95.1,2,5.5481438636779785,94.7301070690155,-46.49519170820713,yolov5l
2024-11-22T01:51:20.844875,0.7397236526012421,109.76883459091188,95.1,2,5.5481438636779785,94.7301070690155,-46.49519170820713,yolov5l
2024-11-22T01:51:26.669570,0.7416453957557678,115.59352898597716,99.5,2,5.784860372543335,97.5972137451172,-47.92778417468071,yolov5l
2024-11-22T01:51:26.669570,0.7416453957557678,115.59352898597716,99.5,2,5.784860372543335,97.5972137451172,-47.92778417468071,yolov5l
2024-11-22T01:51:32.380051,0.9444313049316406,121.30401039123537,99.9,1,5.707016944885254,100.30765461921692,-49.18161165714264,yolov5l
2024-11-22T01:51:32.380051,0.9444313049316406,121.30401039123537,99.9,1,5.707016944885254,100.30765461921692,-49.18161165714264,yolov5l
2024-11-22T01:51:38.151520,0.9356344938278198,127.07547426223756,99.7,1,5.75116753578186,103.07776618003844,-50.57106584310532,yolov5l
2024-11-22T01:51:38.151520,0.9356344938278198,127.07547426223756,99.7,1,5.75116753578186,103.07776618003844,-50.57106584310532,yolov5l
