image,timestamp,input_rate,confidence,absolute_time_from_start,cpu_utility,detection_boxes,model_processing_time,image_processing_time,utility,model
26,2024-12-02T17:49:18.742717,1,0.9578045010566713,50.551196813583374,26.2,1,0.5316288471221924,1.1645078659057615,0.3966483175754547,yolov5x
26,2024-12-02T17:49:18.742717,1,0.9578045010566713,50.551196813583374,26.2,1,0.5316288471221924,1.1645078659057615,0.3966483175754547,yolov5x
27,2024-12-02T17:49:20.091433,1,0.9363961815834044,51.89991617202759,34.8,1,0.4885926246643066,0.5151481628417969,0.7257721722126007,yolov5x
28,2024-12-02T17:49:22.667034,1,0.960005521774292,54.475515604019165,24.2,1,0.5239529609680176,1.088350534439087,0.4358274936676025,yolov5x
28,2024-12-02T17:49:22.667034,1,0.960005521774292,54.475515604019165,24.2,1,0.5239529609680176,1.088350534439087,0.4358274936676025,yolov5x
29,2024-12-02T17:49:24.874119,1,0.968176245689392,56.68260169029236,25.5,1,0.6037402153015137,1.2890079021453855,0.3395841717720032,yolov5x
30,2024-12-02T17:49:26.640465,1,0.9634423851966858,58.44894313812256,27.3,1,0.446244478225708,1.0582647323608398,0.452588826417923,yolov5x
30,2024-12-02T17:49:26.640465,1,0.9634423851966858,58.44894313812256,27.3,1,0.446244478225708,1.0582647323608398,0.452588826417923,yolov5x
31,2024-12-02T17:49:27.969459,1,0.9364027976989746,59.77794313430786,29.9,1,0.3586354255676269,0.3893654346466064,0.6628841161727905,yolov5x
31,2024-12-02T17:49:27.969459,1,0.9364027976989746,59.77794313430786,29.9,1,0.3586354255676269,0.3893654346466064,0.6628841161727905,yolov5x
32,2024-12-02T17:49:29.948071,1,0.8646409511566162,61.75654339790344,25.2,1,0.3528034687042236,0.3672859668731689,0.6159634590148926,yolov5x
33,2024-12-02T17:49:32.710610,1,0.9442976713180542,64.5190920829773,23.2,1,0.4989573955535888,1.1253602504730225,0.4094687104225158,yolov5x
33,2024-12-02T17:49:32.710610,1,0.9442976713180542,64.5190920829773,23.2,1,0.4989573955535888,1.1253602504730225,0.4094687104225158,yolov5x
34,2024-12-02T17:49:34.454440,1,0.9379216432571412,66.26292252540588,24.0,1,0.3138608932495117,0.8707888126373291,0.9043552279472352,yolov5x
35,2024-12-02T17:49:36.836175,1,0.9603100419044496,68.64465236663818,23.2,1,0.4485175609588623,1.2420682907104492,0.3591208755970001,yolov5x
35,2024-12-02T17:49:36.836175,1,0.9603100419044496,68.64465236663818,23.2,1,0.4485175609588623,1.2420682907104492,0.3591208755970001,yolov5x
36,2024-12-02T17:49:37.989146,1,0.9524073004722596,69.79762697219849,31.3,1,0.3565008640289306,0.4049489498138428,0.6786781251430511,yolov5x
36,2024-12-02T17:49:37.989146,1,0.9524073004722596,69.79762697219849,31.3,1,0.3565008640289306,0.4049489498138428,0.6786781251430511,yolov5x
37,2024-12-02T17:49:40.039572,1,0.9508897066116332,71.84805464744568,26.2,1,0.3992097377777099,0.4535226821899414,0.7022061944007874,yolov5x
38,2024-12-02T17:49:42.669498,1,0.951452136039734,74.47797751426697,24.1,1,0.515845537185669,1.0821354389190674,0.4346583485603332,yolov5x
38,2024-12-02T17:49:42.669498,1,0.951452136039734,74.47797751426697,24.1,1,0.515845537185669,1.0821354389190674,0.4346583485603332,yolov5x
38,2024-12-02T17:49:42.669498,1,0.951452136039734,74.47797751426697,24.1,1,0.515845537185669,1.0821354389190674,0.4346583485603332,yolov5x
39,2024-12-02T17:49:45.340226,1,0.8963226079940796,77.1487033367157,36.9,1,0.8281733989715576,1.7361457347869873,0.0800884366035461,yolov5x
40,2024-12-02T17:49:47.643175,1,0.9421653747558594,79.45165681838989,34.9,1,0.741774320602417,2.021292924880981,-0.039563775062561,yolov5x
41,2024-12-02T17:49:48.426906,1,0.5939201712608337,80.23538780212402,54.0,2,0.6636955738067627,0.8355581760406494,0.7147391736507416,yolov5l
42,2024-12-02T17:49:50.564662,1,0.7791426082452139,82.37314128875732,23.4,3,0.3658144474029541,0.9722075462341307,0.8756750772396724,yolov5x
42,2024-12-02T17:49:50.564662,1,0.7791426082452139,82.37314128875732,23.4,3,0.3658144474029541,0.9722075462341307,0.8756750772396724,yolov5x
43,2024-12-02T17:49:52.655387,1,0.9271355271339417,84.46386647224426,27.8,1,0.4630420207977295,1.0622146129608154,0.4324604570865631,yolov5x
43,2024-12-02T17:49:52.655387,1,0.9271355271339417,84.46386647224426,27.8,1,0.4630420207977295,1.0622146129608154,0.4324604570865631,yolov5x
44,2024-12-02T17:49:54.766706,1,0.971805214881897,86.57518100738525,27.2,1,0.5459730625152588,1.171372652053833,0.400216281414032,yolov5x
45,2024-12-02T17:49:56.734183,1,0.7336744368076324,88.54266238212585,27.1,2,0.568638801574707,1.1408660411834717,0.2964041978120804,yolov5x
46,2024-12-02T17:49:57.952762,1,0.955158829689026,89.76124024391174,31.0,1,0.3352084159851074,0.3597784042358398,0.6574686169624329,yolov5x
46,2024-12-02T17:49:57.952762,1,0.955158829689026,89.76124024391174,31.0,1,0.3352084159851074,0.3597784042358398,0.6574686169624329,yolov5x
47,2024-12-02T17:50:01.073887,1,0.9537778496742249,92.88236951828004,24.8,1,0.7601416110992432,1.4699702262878418,0.2419038116931915,yolov5x
48,2024-12-02T17:50:01.966953,1,0.9134172201156616,93.77543425559998,35.4,1,0.3193933963775635,0.3716828823089599,0.6425500512123108,yolov5x
48,2024-12-02T17:50:01.966953,1,0.9134172201156616,93.77543425559998,35.4,1,0.3193933963775635,0.3716828823089599,0.6425500512123108,yolov5x
48,2024-12-02T17:50:01.966953,1,0.9134172201156616,93.77543425559998,35.4,1,0.3193933963775635,0.3716828823089599,0.6425500512123108,yolov5x
49,2024-12-02T17:50:04.699928,1,0.7558243274688721,96.5084080696106,24.9,2,0.4727861881256103,1.1005685329437256,0.3276278972625732,yolov5x
50,2024-12-02T17:50:06.964519,1,0,98.77299690246582,28.9,0,0.5935258865356445,1.358143329620361,-0.4290716648101806,yolov5x
50,2024-12-02T17:50:06.964519,1,0,98.77299690246582,28.9,0,0.5935258865356445,1.358143329620361,-0.4290716648101806,yolov5l
51,2024-12-02T17:50:08.888480,1,0.9466495513916016,100.69695901870728,28.1,1,0.5448076725006104,1.2834210395812988,0.3316142559051513,yolov5m
52,2024-12-02T17:50:10.455378,1,0.959728181362152,102.26385998725893,22.1,1,0.2451095581054687,0.8532054424285889,0.9064668118953704,yolov5l
52,2024-12-02T17:50:10.455378,1,0.959728181362152,102.26385998725893,22.1,1,0.2451095581054687,0.8532054424285889,0.9064668118953704,yolov5x
52,2024-12-02T17:50:10.455378,1,0.959728181362152,102.26385998725893,22.1,1,0.2451095581054687,0.8532054424285889,0.9064668118953704,yolov5x
54,2024-12-02T17:50:14.091438,1,0.9338973760604858,105.89991736412048,60.1,1,0.3543322086334228,0.4901719093322754,0.7120346426963806,yolov5x
54,2024-12-02T17:50:14.091438,1,0.9338973760604858,105.89991736412048,60.1,1,0.3543322086334228,0.4901719093322754,0.7120346426963806,yolov5x
55,2024-12-02T17:50:16.886943,1,0.9535064101219176,108.69542527198792,22.4,1,0.4725892543792724,1.2725579738616943,0.3404742181301117,yolov5x
55,2024-12-02T17:50:16.886943,1,0.9535064101219176,108.69542527198792,22.4,1,0.4725892543792724,1.2725579738616943,0.3404742181301117,yolov5x
56,2024-12-02T17:50:18.666616,1,0.8980884552001953,110.47509908676147,27.0,1,0.4688723087310791,1.062504768371582,0.4177918434143066,yolov5x
57,2024-12-02T17:50:20.685857,1,0.9618728160858154,112.49433946609496,23.3,1,0.4304072856903076,1.0788476467132568,0.4415125846862793,yolov5x
57,2024-12-02T17:50:20.685857,1,0.9618728160858154,112.49433946609496,23.3,1,0.4304072856903076,1.0788476467132568,0.4415125846862793,yolov5x
58,2024-12-02T17:50:22.749547,1,0.7898005545139313,114.5580277442932,26.3,2,0.5248489379882812,1.1430418491363523,0.3233793526887893,yolov5x
