image,timestamp,input_rate,confidence,absolute_time_from_start,cpu_utility,detection_boxes,model_processing_time,image_processing_time,utility,model
15,2024-12-02T15:43:36.763493,1,0.9217556715011596,28.353005170822144,20.2,1,0.293086290359497,0.9803519248962402,0.9510537981987,yolov5x
15,2024-12-02T15:43:36.763493,1,0.9217556715011596,28.353005170822144,20.2,1,0.293086290359497,0.9803519248962402,0.9510537981987,yolov5x
15,2024-12-02T15:43:36.763493,1,0.9217556715011596,28.353005170822144,20.2,1,0.293086290359497,0.9803519248962402,0.9510537981987,yolov5x
17,2024-12-02T15:43:41.821199,1,0.6658167541027069,33.41070628166199,44.7,2,0.5646390914916992,2.0374233722686768,-0.1858033090829849,yolov5x
18,2024-12-02T15:43:43.016903,1,0.8749606907367706,34.60641407966614,36.1,2,0.5638325214385986,1.232607126235962,0.3211767822504043,yolov5l
19,2024-12-02T15:43:44.003854,1,0.9422670602798462,35.59336543083191,25.4,1,0.1849973201751709,0.2244439125061035,0.5833554863929749,yolov5m
19,2024-12-02T15:43:44.003854,1,0.9422670602798462,35.59336543083191,25.4,1,0.1849973201751709,0.2244439125061035,0.5833554863929749,yolov5l
20,2024-12-02T15:43:46.784382,1,0.9618777632713318,38.373899698257446,21.5,1,0.4050447940826416,1.0023038387298584,0.4797869622707367,yolov5x
20,2024-12-02T15:43:46.784382,1,0.9618777632713318,38.373899698257446,21.5,1,0.4050447940826416,1.0023038387298584,0.4797869622707367,yolov5x
21,2024-12-02T15:43:48.754386,1,0.9589051008224488,40.343891859054565,23.1,1,0.3660557270050049,0.9714071750640868,0.9651561379432678,yolov5x
21,2024-12-02T15:43:48.754386,1,0.9589051008224488,40.343891859054565,23.1,1,0.3660557270050049,0.9714071750640868,0.9651561379432678,yolov5x
22,2024-12-02T15:43:51.110298,1,0.9545497298240662,42.69981050491333,25.1,1,0.5811665058135986,1.320300817489624,0.317124456167221,yolov5x
22,2024-12-02T15:43:51.110298,1,0.9545497298240662,42.69981050491333,25.1,1,0.5811665058135986,1.320300817489624,0.317124456167221,yolov5x
