image,timestamp,input_rate,confidence,absolute_time_from_start,cpu_utility,detection_boxes,model_processing_time,image_processing_time,utility,model,var_rate
248,2024-11-23T14:21:04.374585,1,0.6985853910446167,199.52624654769895,20.1,1,0.3979735374450683,1.0948588848114014,0.3018632531166076,yolov5l,0.1
248,2024-11-23T14:21:04.374585,1,0.6985853910446167,199.52624654769895,20.1,1,0.3979735374450683,1.0948588848114014,0.3018632531166076,yolov5l,0.1
249,2024-11-23T14:21:08.310247,1,0.9120386838912964,203.46190690994263,21.1,1,0.3535759449005127,1.0308551788330078,0.4405917525291443,yolov5l,0.1
249,2024-11-23T14:21:08.310247,1,0.9120386838912964,203.46190690994263,21.1,1,0.3535759449005127,1.0308551788330078,0.4405917525291443,yolov5l,0.1
249,2024-11-23T14:21:08.310247,1,0.9120386838912964,203.46190690994263,21.1,1,0.3535759449005127,1.0308551788330078,0.4405917525291443,yolov5l,0.1
249,2024-11-23T14:21:08.310247,1,0.9120386838912964,203.46190690994263,21.1,1,0.3535759449005127,1.0308551788330078,0.4405917525291443,yolov5l,0.1
250,2024-11-23T14:21:12.108888,1,0.7528488337993622,207.26055002212524,21.3,2,0.2570075988769531,0.8334169387817383,0.7931328862905502,yolov5l,0.1
250,2024-11-23T14:21:12.108888,1,0.7528488337993622,207.26055002212524,21.3,2,0.2570075988769531,0.8334169387817383,0.7931328862905502,yolov5l,0.1
250,2024-11-23T14:21:12.108888,1,0.7528488337993622,207.26055002212524,21.3,2,0.2570075988769531,0.8334169387817383,0.7931328862905502,yolov5l,0.1
251,2024-11-23T14:21:16.221536,1,0.9022639989852904,211.3731954097748,22.8,1,0.3638358116149902,0.9441201686859132,0.9231920838356018,yolov5l,0.1
251,2024-11-23T14:21:16.221536,1,0.9022639989852904,211.3731954097748,22.8,1,0.3638358116149902,0.9441201686859132,0.9231920838356018,yolov5l,0.1
251,2024-11-23T14:21:16.221536,1,0.9022639989852904,211.3731954097748,22.8,1,0.3638358116149902,0.9441201686859132,0.9231920838356018,yolov5l,0.1
251,2024-11-23T14:21:16.221536,1,0.9022639989852904,211.3731954097748,22.8,1,0.3638358116149902,0.9441201686859132,0.9231920838356018,yolov5l,0.1
252,2024-11-23T14:21:20.264040,1,0.9458134770393372,215.4157037734985,21.2,1,0.3614952564239502,0.9853579998016356,0.9655857384204865,yolov5l,0.1
252,2024-11-23T14:21:20.264040,1,0.9458134770393372,215.4157037734985,21.2,1,0.3614952564239502,0.9853579998016356,0.9655857384204865,yolov5l,0.1
253,2024-11-23T14:21:23.608599,1,0.8943739533424377,218.76026391983032,22.3,1,0.2864899635314941,0.3241169452667236,0.6092454493045807,yolov5l,0.1
253,2024-11-23T14:21:23.608599,1,0.8943739533424377,218.76026391983032,22.3,1,0.2864899635314941,0.3241169452667236,0.6092454493045807,yolov5l,0.1
253,2024-11-23T14:21:23.608599,1,0.8943739533424377,218.76026391983032,22.3,1,0.2864899635314941,0.3241169452667236,0.6092454493045807,yolov5l,0.1
253,2024-11-23T14:21:23.608599,1,0.8943739533424377,218.76026391983032,22.3,1,0.2864899635314941,0.3241169452667236,0.6092454493045807,yolov5l,0.1
253,2024-11-23T14:21:23.608599,1,0.8943739533424377,218.76026391983032,22.3,1,0.2864899635314941,0.3241169452667236,0.6092454493045807,yolov5l,0.1
254,2024-11-23T14:21:28.593426,1,0.8772189617156982,223.74508810043332,21.0,1,0.6290004253387451,1.310213327407837,0.2835028171539306,yolov5l,0.1
254,2024-11-23T14:21:28.593426,1,0.8772189617156982,223.74508810043332,21.0,1,0.6290004253387451,1.310213327407837,0.2835028171539306,yolov5l,0.1
254,2024-11-23T14:21:28.593426,1,0.8772189617156982,223.74508810043332,21.0,1,0.6290004253387451,1.310213327407837,0.2835028171539306,yolov5l,0.1
255,2024-11-23T14:21:32.708929,1,0.9454254508018494,227.86058568954468,22.7,1,0.4904718399047851,1.4154152870178225,0.2650050818920135,yolov5l,4.0
255,2024-11-23T14:21:32.708929,1,0.9454254508018494,227.86058568954468,22.7,1,0.4904718399047851,1.4154152870178225,0.2650050818920135,yolov5l,4.0
255,2024-11-23T14:21:32.708929,1,0.9454254508018494,227.86058568954468,22.7,1,0.4904718399047851,1.4154152870178225,0.2650050818920135,yolov5l,4.0
255,2024-11-23T14:21:32.708929,1,0.9454254508018494,227.86058568954468,22.7,1,0.4904718399047851,1.4154152870178225,0.2650050818920135,yolov5l,4.0
256,2024-11-23T14:21:36.334488,1,0.9184839725494384,231.48615217208865,20.5,1,0.3649613857269287,1.050853967666626,0.4338150024414062,yolov5l,4.0
256,2024-11-23T14:21:36.334488,1,0.9184839725494384,231.48615217208865,20.5,1,0.3649613857269287,1.050853967666626,0.4338150024414062,yolov5l,4.0
256,2024-11-23T14:21:36.334488,1,0.9184839725494384,231.48615217208865,20.5,1,0.3649613857269287,1.050853967666626,0.4338150024414062,yolov5l,4.0
257,2024-11-23T14:21:40.352496,1,0.7543469667434692,235.50415921211243,20.6,1,0.4100394248962402,1.0670671463012695,0.3436399102210998,yolov5l,4.0
257,2024-11-23T14:21:40.352496,1,0.7543469667434692,235.50415921211243,20.6,1,0.4100394248962402,1.0670671463012695,0.3436399102210998,yolov5l,4.0
257,2024-11-23T14:21:40.352496,1,0.7543469667434692,235.50415921211243,20.6,1,0.4100394248962402,1.0670671463012695,0.3436399102210998,yolov5l,4.0
257,2024-11-23T14:21:40.352496,1,0.7543469667434692,235.50415921211243,20.6,1,0.4100394248962402,1.0670671463012695,0.3436399102210998,yolov5l,4.0
258,2024-11-23T14:21:44.528115,1,0.8264560103416443,239.6797776222229,22.4,1,0.3673913478851318,1.2345349788665771,0.2959605157375335,yolov5l,4.0
258,2024-11-23T14:21:44.528115,1,0.8264560103416443,239.6797776222229,22.4,1,0.3673913478851318,1.2345349788665771,0.2959605157375335,yolov5l,4.0
258,2024-11-23T14:21:44.528115,1,0.8264560103416443,239.6797776222229,22.4,1,0.3673913478851318,1.2345349788665771,0.2959605157375335,yolov5l,4.0
259,2024-11-23T14:21:48.413786,1,0.9285397529602052,243.56543493270877,22.0,1,0.4184896945953369,1.1267831325531006,0.4008783102035522,yolov5l,4.0
259,2024-11-23T14:21:48.413786,1,0.9285397529602052,243.56543493270877,22.0,1,0.4184896945953369,1.1267831325531006,0.4008783102035522,yolov5l,4.0
259,2024-11-23T14:21:48.413786,1,0.9285397529602052,243.56543493270877,22.0,1,0.4184896945953369,1.1267831325531006,0.4008783102035522,yolov5l,4.0
259,2024-11-23T14:21:48.413786,1,0.9285397529602052,243.56543493270877,22.0,1,0.4184896945953369,1.1267831325531006,0.4008783102035522,yolov5l,4.0
260,2024-11-23T14:21:52.391944,1,0.8633499145507812,247.54360723495483,21.7,1,0.3376119136810303,1.1004533767700195,0.3814482688903808,yolov5l,4.0
260,2024-11-23T14:21:52.391944,1,0.8633499145507812,247.54360723495483,21.7,1,0.3376119136810303,1.1004533767700195,0.3814482688903808,yolov5l,4.0
260,2024-11-23T14:21:52.391944,1,0.8633499145507812,247.54360723495483,21.7,1,0.3376119136810303,1.1004533767700195,0.3814482688903808,yolov5l,4.0
261,2024-11-23T14:21:56.894310,1,0.9465709328651428,252.0459740161896,20.7,1,0.4861283302307129,1.5892062187194824,0.1786823570728302,yolov5l,4.0
261,2024-11-23T14:21:56.894310,1,0.9465709328651428,252.0459740161896,20.7,1,0.4861283302307129,1.5892062187194824,0.1786823570728302,yolov5l,4.0
261,2024-11-23T14:21:56.894310,1,0.9465709328651428,252.0459740161896,20.7,1,0.4861283302307129,1.5892062187194824,0.1786823570728302,yolov5l,4.0
261,2024-11-23T14:21:56.894310,1,0.9465709328651428,252.0459740161896,20.7,1,0.4861283302307129,1.5892062187194824,0.1786823570728302,yolov5l,4.0
262,2024-11-23T14:22:00.321585,1,0.9536496996879578,255.4732449054718,21.9,1,0.3653748035430908,1.0356905460357666,0.4589795768260956,yolov5l,4.0
262,2024-11-23T14:22:00.321585,1,0.9536496996879578,255.4732449054718,21.9,1,0.3653748035430908,1.0356905460357666,0.4589795768260956,yolov5l,4.0
262,2024-11-23T14:22:00.321585,1,0.9536496996879578,255.4732449054718,21.9,1,0.3653748035430908,1.0356905460357666,0.4589795768260956,yolov5l,4.0
263,2024-11-23T14:22:04.252028,1,0.88067227602005,259.40369391441345,20.2,1,0.2677922248840332,0.9621710777282716,0.9214216768741608,yolov5l,4.0
263,2024-11-23T14:22:04.252028,1,0.88067227602005,259.40369391441345,20.2,1,0.2677922248840332,0.9621710777282716,0.9214216768741608,yolov5l,4.0
263,2024-11-23T14:22:04.252028,1,0.88067227602005,259.40369391441345,20.2,1,0.2677922248840332,0.9621710777282716,0.9214216768741608,yolov5l,4.0
264,2024-11-23T14:22:08.226379,1,0.6770584185918173,263.37803649902344,18.5,3,0.2526862621307373,0.9362552165985109,0.806656817595164,yolov5l,4.0
264,2024-11-23T14:22:08.226379,1,0.6770584185918173,263.37803649902344,18.5,3,0.2526862621307373,0.9362552165985109,0.806656817595164,yolov5l,4.0
264,2024-11-23T14:22:08.226379,1,0.6770584185918173,263.37803649902344,18.5,3,0.2526862621307373,0.9362552165985109,0.806656817595164,yolov5l,4.0
265,2024-11-23T14:22:12.151777,1,0.9112825989723206,267.30343770980835,19.5,1,0.2565646171569824,0.8650808334350586,0.8881817162036896,yolov5l,4.0
265,2024-11-23T14:22:12.151777,1,0.9112825989723206,267.30343770980835,19.5,1,0.2565646171569824,0.8650808334350586,0.8881817162036896,yolov5l,4.0
265,2024-11-23T14:22:12.151777,1,0.9112825989723206,267.30343770980835,19.5,1,0.2565646171569824,0.8650808334350586,0.8881817162036896,yolov5l,4.0
265,2024-11-23T14:22:12.151777,1,0.9112825989723206,267.30343770980835,19.5,1,0.2565646171569824,0.8650808334350586,0.8881817162036896,yolov5l,4.0
265,2024-11-23T14:22:12.151777,1,0.9112825989723206,267.30343770980835,19.5,1,0.2565646171569824,0.8650808334350586,0.8881817162036896,yolov5l,4.0
266,2024-11-23T14:22:16.280410,1,0.7559422254562378,271.43207335472107,20.8,1,0.4067304134368896,0.9929113388061525,0.8744267821311951,yolov5l,4.0
266,2024-11-23T14:22:16.280410,1,0.7559422254562378,271.43207335472107,20.8,1,0.4067304134368896,0.9929113388061525,0.8744267821311951,yolov5l,4.0
266,2024-11-23T14:22:16.280410,1,0.7559422254562378,271.43207335472107,20.8,1,0.4067304134368896,0.9929113388061525,0.8744267821311951,yolov5l,4.0
267,2024-11-23T14:22:20.456691,1,0.9520824551582336,275.60835003852844,20.0,1,0.4098267555236816,1.1607823371887207,0.3956500589847564,yolov5l,4.0
267,2024-11-23T14:22:20.456691,1,0.9520824551582336,275.60835003852844,20.0,1,0.4098267555236816,1.1607823371887207,0.3956500589847564,yolov5l,4.0
267,2024-11-23T14:22:20.456691,1,0.9520824551582336,275.60835003852844,20.0,1,0.4098267555236816,1.1607823371887207,0.3956500589847564,yolov5l,4.0
267,2024-11-23T14:22:20.456691,1,0.9520824551582336,275.60835003852844,20.0,1,0.4098267555236816,1.1607823371887207,0.3956500589847564,yolov5l,4.0
268,2024-11-23T14:22:24.689506,1,0.7483358979225159,279.8411691188812,20.1,1,0.5434753894805908,1.3908121585845947,0.1787618696689605,yolov5l,4.0
268,2024-11-23T14:22:24.689506,1,0.7483358979225159,279.8411691188812,20.1,1,0.5434753894805908,1.3908121585845947,0.1787618696689605,yolov5l,4.0
268,2024-11-23T14:22:24.689506,1,0.7483358979225159,279.8411691188812,20.1,1,0.5434753894805908,1.3908121585845947,0.1787618696689605,yolov5l,4.0
269,2024-11-23T14:22:28.382761,1,0.8864738345146179,283.5344250202179,19.4,1,0.3734683990478515,1.0885193347930908,0.3989772498607635,yolov5l,4.0
269,2024-11-23T14:22:28.382761,1,0.8864738345146179,283.5344250202179,19.4,1,0.3734683990478515,1.0885193347930908,0.3989772498607635,yolov5l,4.0
269,2024-11-23T14:22:28.382761,1,0.8864738345146179,283.5344250202179,19.4,1,0.3734683990478515,1.0885193347930908,0.3989772498607635,yolov5l,4.0
270,2024-11-23T14:22:31.529993,1,0.9570087194442748,286.68165349960327,18.8,1,0.202934980392456,0.2416760921478271,0.599342405796051,yolov5l,4.0
270,2024-11-23T14:22:31.529993,1,0.9570087194442748,286.68165349960327,18.8,1,0.202934980392456,0.2416760921478271,0.599342405796051,yolov5l,4.0
270,2024-11-23T14:22:31.529993,1,0.9570087194442748,286.68165349960327,18.8,1,0.202934980392456,0.2416760921478271,0.599342405796051,yolov5l,4.0
270,2024-11-23T14:22:31.529993,1,0.9570087194442748,286.68165349960327,18.8,1,0.202934980392456,0.2416760921478271,0.599342405796051,yolov5l,4.0
271,2024-11-23T14:22:35.504708,1,0.8849319219589233,290.65636682510376,19.0,1,0.2020130157470703,0.2155158519744873,0.5502238869667053,yolov5l,4.0
271,2024-11-23T14:22:35.504708,1,0.8849319219589233,290.65636682510376,19.0,1,0.2020130157470703,0.2155158519744873,0.5502238869667053,yolov5l,4.0
271,2024-11-23T14:22:35.504708,1,0.8849319219589233,290.65636682510376,19.0,1,0.2020130157470703,0.2155158519744873,0.5502238869667053,yolov5l,4.0
271,2024-11-23T14:22:35.504708,1,0.8849319219589233,290.65636682510376,19.0,1,0.2020130157470703,0.2155158519744873,0.5502238869667053,yolov5l,4.0
272,2024-11-23T14:22:40.443711,1,0.7630146443843842,295.5953733921051,18.7,2,0.4145059585571289,1.1447076797485352,0.3091534823179245,yolov5l,4.0
272,2024-11-23T14:22:40.443711,1,0.7630146443843842,295.5953733921051,18.7,2,0.4145059585571289,1.1447076797485352,0.3091534823179245,yolov5l,4.0
272,2024-11-23T14:22:40.443711,1,0.7630146443843842,295.5953733921051,18.7,2,0.4145059585571289,1.1447076797485352,0.3091534823179245,yolov5l,4.0
272,2024-11-23T14:22:40.443711,1,0.7630146443843842,295.5953733921051,18.7,2,0.4145059585571289,1.1447076797485352,0.3091534823179245,yolov5l,4.0
273,2024-11-23T14:22:44.427583,1,0.7539821863174438,299.57924723625183,18.9,1,0.3690369129180908,1.1267404556274414,0.3136208653450012,yolov5l,4.0
273,2024-11-23T14:22:44.427583,1,0.7539821863174438,299.57924723625183,18.9,1,0.3690369129180908,1.1267404556274414,0.3136208653450012,yolov5l,4.0
274,2024-11-23T14:22:48.204465,1,0.955245852470398,303.3561284542084,20.7,1,0.3424108028411865,0.9112825393676758,0.9332641959190368,yolov5l,4.0
274,2024-11-23T14:22:48.204465,1,0.955245852470398,303.3561284542084,20.7,1,0.3424108028411865,0.9112825393676758,0.9332641959190368,yolov5l,4.0
274,2024-11-23T14:22:48.204465,1,0.955245852470398,303.3561284542084,20.7,1,0.3424108028411865,0.9112825393676758,0.9332641959190368,yolov5l,4.0
274,2024-11-23T14:22:48.204465,1,0.955245852470398,303.3561284542084,20.7,1,0.3424108028411865,0.9112825393676758,0.9332641959190368,yolov5l,4.0
274,2024-11-23T14:22:48.204465,1,0.955245852470398,303.3561284542084,20.7,1,0.3424108028411865,0.9112825393676758,0.9332641959190368,yolov5l,4.0
275,2024-11-23T14:22:52.598034,1,0.8235100507736206,307.7496933937073,19.3,1,0.4574940204620361,1.293031930923462,0.2652390599250793,yolov5l,4.0
275,2024-11-23T14:22:52.598034,1,0.8235100507736206,307.7496933937073,19.3,1,0.4574940204620361,1.293031930923462,0.2652390599250793,yolov5l,4.0
276,2024-11-23T14:22:56.429153,1,0,311.5808153152466,20.4,0,0.3799366950988769,1.128018140792847,-0.3140090703964233,yolov5l,4.0
276,2024-11-23T14:22:56.429153,1,0,311.5808153152466,20.4,0,0.3799366950988769,1.128018140792847,-0.3140090703964233,yolov5l,4.0
276,2024-11-23T14:22:56.429153,1,0,311.5808153152466,20.4,0,0.3799366950988769,1.128018140792847,-0.3140090703964233,yolov5l,4.0
276,2024-11-23T14:22:56.429153,1,0,311.5808153152466,20.4,0,0.3799366950988769,1.128018140792847,-0.3140090703964233,yolov5l,4.0
276,2024-11-23T14:22:56.429153,1,0,311.5808153152466,20.4,0,0.3799366950988769,1.128018140792847,-0.3140090703964233,yolov5l,4.0
277,2024-11-23T14:23:01.017928,1,0.9329500198364258,316.1695840358734,22.4,1,0.9158658981323242,1.71207857131958,0.1104357242584228,yolov5l,4.0
277,2024-11-23T14:23:01.017928,1,0.9329500198364258,316.1695840358734,22.4,1,0.9158658981323242,1.71207857131958,0.1104357242584228,yolov5l,4.0
277,2024-11-23T14:23:01.017928,1,0.9329500198364258,316.1695840358734,22.4,1,0.9158658981323242,1.71207857131958,0.1104357242584228,yolov5l,4.0
278,2024-11-23T14:23:04.545684,1,0.9282324314117432,319.697345495224,20.3,1,0.4468872547149658,1.2403769493103027,0.3439277410507202,yolov5l,4.0
278,2024-11-23T14:23:04.545684,1,0.9282324314117432,319.697345495224,20.3,1,0.4468872547149658,1.2403769493103027,0.3439277410507202,yolov5l,4.0
278,2024-11-23T14:23:04.545684,1,0.9282324314117432,319.697345495224,20.3,1,0.4468872547149658,1.2403769493103027,0.3439277410507202,yolov5l,4.0
279,2024-11-23T14:23:08.301045,1,0.9010285139083862,323.4527087211609,19.6,1,0.3056528568267822,0.999434232711792,0.9502313733100892,yolov5l,4.0
279,2024-11-23T14:23:08.301045,1,0.9010285139083862,323.4527087211609,19.6,1,0.3056528568267822,0.999434232711792,0.9502313733100892,yolov5l,4.0
279,2024-11-23T14:23:08.301045,1,0.9010285139083862,323.4527087211609,19.6,1,0.3056528568267822,0.999434232711792,0.9502313733100892,yolov5l,4.0
280,2024-11-23T14:23:12.317988,1,0.9515594840049744,327.469651222229,18.9,1,0.336669921875,1.0152363777160645,0.4681615531444549,yolov5l,4.0
280,2024-11-23T14:23:12.317988,1,0.9515594840049744,327.469651222229,18.9,1,0.336669921875,1.0152363777160645,0.4681615531444549,yolov5l,4.0
280,2024-11-23T14:23:12.317988,1,0.9515594840049744,327.469651222229,18.9,1,0.336669921875,1.0152363777160645,0.4681615531444549,yolov5l,4.0
280,2024-11-23T14:23:12.317988,1,0.9515594840049744,327.469651222229,18.9,1,0.336669921875,1.0152363777160645,0.4681615531444549,yolov5l,4.0
281,2024-11-23T14:23:16.135874,1,0.9020614624023438,331.2875351905823,19.2,1,0.2644386291503906,0.8367025852203369,0.8693820238113403,yolov5l,4.0
281,2024-11-23T14:23:16.135874,1,0.9020614624023438,331.2875351905823,19.2,1,0.2644386291503906,0.8367025852203369,0.8693820238113403,yolov5l,4.0
282,2024-11-23T14:23:19.520924,1,0.8777843117713928,334.6725871562958,19.7,1,0.2046289443969726,0.2230377197265625,0.5504110157489777,yolov5l,4.0
282,2024-11-23T14:23:19.520924,1,0.8777843117713928,334.6725871562958,19.7,1,0.2046289443969726,0.2230377197265625,0.5504110157489777,yolov5l,4.0
282,2024-11-23T14:23:19.520924,1,0.8777843117713928,334.6725871562958,19.7,1,0.2046289443969726,0.2230377197265625,0.5504110157489777,yolov5l,4.0
282,2024-11-23T14:23:19.520924,1,0.8777843117713928,334.6725871562958,19.7,1,0.2046289443969726,0.2230377197265625,0.5504110157489777,yolov5l,4.0
282,2024-11-23T14:23:19.520924,1,0.8777843117713928,334.6725871562958,19.7,1,0.2046289443969726,0.2230377197265625,0.5504110157489777,yolov5l,4.0
283,2024-11-23T14:23:24.246544,1,0.93656325340271,339.3982079029083,18.5,1,0.3137190341949463,0.9446783065795898,0.94062077999115,yolov5l,4.0
283,2024-11-23T14:23:24.246544,1,0.93656325340271,339.3982079029083,18.5,1,0.3137190341949463,0.9446783065795898,0.94062077999115,yolov5l,4.0
